"ISO_2","ISO_3","Country","Year","Final Rank","Final Score","Corporate Rank","Corporate Score","Income Rank","Income Score","Consumption Rank","Consumption Score","Property Rank","Property Score","Cross-Border Rank","Cross-Border Score"
"GR","GRC","Greece",2014,33,60.026180351175,30,56.2902415026709,12,79.3804420317711,27,45.2779776286882,32,49.2861002315629,30,54.5718041964388
"GR","GRC","Greece",2015,36,54.4341242836472,34,47.2531781692075,17,64.3276127670317,28,47.0661632297772,33,49.6756237132893,31,55.1369009619755
"GR","GRC","Greece",2016,36,54.5642880386728,34,48.0228581671023,16,69.996843942338,28,43.2765759451998,33,47.351375580626,31,54.7647887788528
"GR","GRC","Greece",2017,36,53.0044267129329,33,54.7571205879998,16,68.3846439263674,32,40.5006402922234,34,46.29589564516,31,53.2709763118572
"GR","GRC","Greece",2018,36,51.7502384740284,32,50.3070994574299,16,66.7661248592295,30,45.7691195705179,34,41.530937535372,32,54.3337262860237
"GR","GRC","Greece",2019,34,57.3543328504123,26,62.0795968046395,11,72.5174211411447,32,43.3595490228764,34,40.8256137527716,31,60.7211185643939
"GR","GRC","Greece",2020,34,59.0128071423771,26,58.0575611714092,11,74.7792279198974,31,44.0857403062556,34,40.6893640578116,21,69.7714604929759
"GR","GRC","Greece",2021,27,61.1903215444251,21,58.6180169198312,6,89.1753945097662,32,44.441983373648,33,41.7166681878923,22,69.8134355429869
"GR","GRC","Greece",2022,31,60.4632513997973,24,59.0133344318266,6,89.7464058140663,32,39.929079180558,33,41.3293293470226,22,70.3461404451381
"GR","GRC","Greece",2023,30,61.1202903053414,21,59.9727172443609,6,88.6353565967505,31,43.2274314266563,33,41.0286344660837,25,68.0393065339173
"GR","GRC","Greece",2024,30,60.1647298255316,22,57.4275272512695,6,89.858061971626,31,45.587467681613,33,41.8041708622011,27,59.9520031862981
"GR","GRC","Greece",2025,24,65.6442041925683,22,62.5164222578082,4,90.2732683545265,29,45.7546668329739,33,42.0697958521847,19,70.620648298477
"GR","GRC","Greece",2026,24,65.8519981994872,22,62.6071463524846,5,89.6329004802732,29,47.4715933786002,33,42.4299237323804,19,70.3202736568716
