"ISO_2","ISO_3","Country","Year","Final Rank","Final Score","Corporate Rank","Corporate Score","Income Rank","Income Score","Consumption Rank","Consumption Score","Property Rank","Property Score","Cross-Border Rank","Cross-Border Score"
"LT","LTU","Lithuania",2014,8,80.0310826120967,2,88.4644499512177,4,93.4257942707791,33,36.707208115375,9,77.2626388056687,21,66.2720157594665
"LT","LTU","Lithuania",2015,9,78.9957342559767,2,86.6325469630761,5,89.6031491487741,34,38.5335538732645,9,77.3637803159145,19,66.9632142087146
"LT","LTU","Lithuania",2016,8,79.4858001744554,2,87.1951273510385,6,90.163634698789,34,37.7524936706641,9,77.0607337235286,19,67.6456187612388
"LT","LTU","Lithuania",2017,8,76.93747189396,2,84.9559855321699,6,89.720022946508,34,40.2414097379595,9,76.7541407609155,19,67.7616054267358
"LT","LTU","Lithuania",2018,6,78.008492293466,3,84.9557186494848,5,88.3252185264207,32,43.9727370302167,9,75.3392987296247,19,68.6164649082061
"LT","LTU","Lithuania",2019,11,78.1915005144436,3,87.2785257398259,10,77.9781676820092,31,43.5144275087673,9,75.3215405501468,21,70.7415155472713
"LT","LTU","Lithuania",2020,10,77.4801617771183,3,86.8256717236991,10,76.3579993292387,32,43.9186571504876,10,75.1867974430713,20,70.5207456535161
"LT","LTU","Lithuania",2021,9,77.2197506357428,3,86.8424661787636,10,81.0457678711577,31,46.0589282996445,10,75.0940767491212,20,70.5640258409409
"LT","LTU","Lithuania",2022,8,77.6351374281658,3,86.6739985791376,10,80.9801110244604,30,44.3738614522435,10,75.2279922733781,20,71.0973329040024
"LT","LTU","Lithuania",2023,6,78.6008188133314,3,86.5730922630478,10,80.9842419367137,26,50.4870787662402,10,75.1290615469022,21,69.7288610573563
"LT","LTU","Lithuania",2024,5,79.9941450348117,3,85.3744135761818,10,82.3176727531291,26,51.3446441662057,10,74.9040540955134,15,70.5381607079267
"LT","LTU","Lithuania",2025,5,82.0526853217992,3,84.7770198643216,9,80.9658176795796,25,50.5543996079636,10,74.7951815600882,16,73.3062094688826
"LT","LTU","Lithuania",2026,5,82.5533290996302,3,84.7724904224405,10,80.7513327987826,23,54.0302217362051,9,74.7306369145399,16,72.6423473463003
