"ISO_2","ISO_3","Country","Year","Final Rank","Final Score","Corporate Rank","Corporate Score","Income Rank","Income Score","Consumption Rank","Consumption Score","Property Rank","Property Score","Cross-Border Rank","Cross-Border Score"
"IS","ISL","Iceland",2014,34,59.8971962114852,13,67.8144694580611,22,69.7884851862107,31,40.4072807979815,36,41.5397323587306,20,64.7437907966393
"IS","ISL","Iceland",2015,29,63.0554073517879,13,66.1697116127721,22,68.2965459032421,31,40.076321657283,28,55.8943232153653,21,63.9625590358562
"IS","ISL","Iceland",2016,26,63.3553063840776,15,65.7677801559726,21,65.5239817684964,27,44.7379844786947,28,55.2813475721835,22,66.6885639542763
"IS","ISL","Iceland",2017,32,59.8300421409207,17,65.0269856741886,21,66.1673389397053,26,50.0429767574374,28,55.167014128947,32,55.4043704575904
"IS","ISL","Iceland",2018,30,61.3271228570032,14,69.0836793291507,20,71.0046045847773,27,51.7549027501425,27,51.2354062949588,31,55.2426807643167
"IS","ISL","Iceland",2019,27,62.5538756166392,14,70.3002842442005,25,70.8239702354597,23,52.6943956876577,28,49.6476341328421,31,64.2869684465181
"IS","ISL","Iceland",2020,30,62.5146972084119,12,68.051351225194,25,69.5942570532988,27,51.3344873092727,29,49.6978489614219,32,63.9382549639734
"IS","ISL","Iceland",2021,32,59.5397773684358,15,64.461416008657,24,63.0744111988699,28,48.7045138985934,28,48.6615095654006,32,63.9257183563941
"IS","ISL","Iceland",2022,33,57.4781283267673,16,66.7820861090366,18,69.5532572995103,28,45.2724200900424,33,40.8878225800643,33,61.761000018971
"IS","ISL","Iceland",2023,31,56.5841960136432,12,67.1552751912113,18,68.7600071222991,28,47.444758691141,33,41.1460835879603,32,62.2652641063463
