"ISO_2","ISO_3","Country","Year","Final Rank","Final Score","Corporate Rank","Corporate Score","Income Rank","Income Score","Consumption Rank","Consumption Score","Property Rank","Property Score","Cross-Border Rank","Cross-Border Score"
"IT","ITA","Italy",2014,35,56.5163947587075,22,61.5949257485353,17,68.1564642587442,29,41.3334263413247,37,36.3415933691494,26,64.1919212558101
"IT","ITA","Italy",2015,37,53.0688570665503,26,56.9535355223382,22,59.981355477866,30,43.2015590271133,37,37.4344485313831,25,61.3337371227496
"IT","ITA","Italy",2016,37,51.9730344249464,29,55.1865028395677,21,60.7042405098836,30,40.4662773050281,37,36.1438388576728,25,61.9246738510882
"IT","ITA","Italy",2017,35,54.1609077523256,16,66.1299714053072,18,63.9471610467238,33,40.4059405887868,37,35.943430370573,24,62.3099935239158
"IT","ITA","Italy",2018,37,49.9688952687397,21,62.3841886017114,19,62.331252460965,37,33.0079028630248,37,32.1307640488809,25,62.5566704103629
"IT","ITA","Italy",2019,37,51.7385789755926,22,64.6373177062807,18,61.4195284605329,37,32.444466685197,38,31.94780812354,24,69.089072993204
"IT","ITA","Italy",2020,37,48.7450742168693,27,56.996726404632,18,60.8764532644659,37,31.890808056155,38,31.9920140656539,25,68.5537194931692
"IT","ITA","Italy",2021,37,48.2879344319375,27,54.6057284598653,17,65.1227920365434,37,33.0036682784116,38,32.0415680668966,24,72.0102363858003
"IT","ITA","Italy",2022,36,49.2636224568785,26,58.3689329675063,16,65.3173652400864,38,30.5183566537101,38,31.798352756875,25,72.2900979727813
"IT","ITA","Italy",2023,37,49.6605832115509,24,58.2946976910516,16,64.3418475997069,38,30.4500080890803,38,31.7356192225807,24,71.9676460637172
"IT","ITA","Italy",2024,37,47.1456388995433,27,53.7485127370788,16,65.455001521773,38,31.1252537254305,38,31.8431203176251,25,62.1916153658513
"IT","ITA","Italy",2025,36,50.2909753525058,27,59.5365384302953,16,65.4830775345693,38,30.6351703255876,38,31.8236470211366,24,66.846774894805
"IT","ITA","Italy",2026,36,50.3848787185657,27,59.1466307926848,16,63.4675134140377,37,34.180565290182,38,31.9123960742774,24,67.0592599552022
